time-step,queue-sys-id,num-jobs-in-queue,num-jobs-in-service,num-of-errors
2406,q0,192,1,0
2407,q0,192,1,0
2408,q0,192,1,0
2409,q0,191,1,0
2410,q0,191,1,0
2411,q0,191,1,0
2412,q0,191,1,0
2413,q0,191,1,0
2414,q0,191,1,0
2415,q0,191,1,0
2416,q0,191,1,0
2417,q0,191,1,0
2418,q0,191,1,0
2419,q0,190,1,0
2420,q0,190,1,0
2421,q0,190,1,0
2422,q0,190,1,0
2423,q0,190,1,0
2424,q0,190,1,0
2425,q0,190,1,0
2426,q0,190,1,0
2427,q0,190,1,0
2428,q0,190,1,0
2429,q0,189,1,0
2430,q0,189,1,0
2431,q0,189,1,0
2432,q0,189,1,0
2433,q0,189,1,0
2434,q0,189,1,0
2435,q0,189,1,0
2436,q0,189,1,0
2437,q0,189,1,0
2438,q0,189,1,0
2439,q0,188,1,0
2440,q0,188,1,0
2441,q0,188,1,0
2442,q0,188,1,0
2443,q0,188,1,0
2444,q0,188,1,0
2445,q0,188,1,0
2446,q0,188,1,0
2447,q0,188,1,0
2448,q0,188,1,0
2449,q0,187,1,0
2450,q0,187,1,0
2451,q0,187,1,0
2452,q0,187,1,0
2453,q0,187,1,0
2454,q0,187,1,0
2455,q0,187,1,0
2456,q0,187,1,0
2457,q0,187,1,0
2458,q0,187,1,0
2459,q0,186,1,0
2460,q0,186,1,0
2461,q0,186,1,0
2462,q0,186,1,0
2463,q0,186,1,0
2464,q0,186,1,0
2465,q0,186,1,0
2466,q0,186,1,0
2467,q0,186,1,0
2468,q0,186,1,0
2469,q0,185,1,0
2470,q0,185,1,0
2471,q0,185,1,0
2472,q0,185,1,0
2473,q0,185,1,0
2474,q0,185,1,0
2475,q0,185,1,0
2476,q0,185,1,0
2477,q0,185,1,0
2478,q0,185,1,0
2479,q0,184,1,0
2480,q0,184,1,0
2481,q0,184,1,0
2482,q0,184,1,0
2483,q0,184,1,0
2484,q0,184,1,0
2485,q0,184,1,0
2486,q0,184,1,0
2487,q0,184,1,0
2488,q0,184,1,0
2489,q0,183,1,0
2490,q0,183,1,0
2491,q0,183,1,0
2492,q0,183,1,0
2493,q0,183,1,0
2494,q0,183,1,0
2495,q0,183,1,0
2496,q0,183,1,0
2497,q0,183,1,0
2498,q0,183,1,0
2499,q0,182,1,0
2500,q0,182,1,0
2501,q0,182,1,0
2502,q0,182,1,0
2503,q0,182,1,0
2504,q0,182,1,0
2505,q0,182,1,0
2506,q0,182,1,0
2507,q0,182,1,0
2508,q0,182,1,0
2509,q0,181,1,0
2510,q0,181,1,0
2511,q0,181,1,0
2512,q0,181,1,0
2513,q0,181,1,0
2514,q0,181,1,0
2515,q0,181,1,0
2516,q0,181,1,0
2517,q0,181,1,0
2518,q0,181,1,0
2519,q0,180,1,0
2520,q0,180,1,0
2521,q0,180,1,0
2522,q0,180,1,0
2523,q0,180,1,0
2524,q0,180,1,0
2525,q0,180,1,0
2526,q0,180,1,0
2527,q0,180,1,0
2528,q0,180,1,0
2529,q0,179,1,0
2530,q0,179,1,0
2531,q0,179,1,0
2532,q0,179,1,0
2533,q0,179,1,0
2534,q0,179,1,0
2535,q0,179,1,0
2536,q0,179,1,0
2537,q0,179,1,0
2538,q0,179,1,0
2539,q0,178,1,0
2540,q0,178,1,0
2541,q0,178,1,0
2542,q0,178,1,0
2543,q0,178,1,0
2544,q0,178,1,0
2545,q0,178,1,0
2546,q0,178,1,0
2547,q0,178,1,0
2548,q0,178,1,0
2549,q0,177,1,0
2550,q0,177,1,0
2551,q0,177,1,0
2552,q0,177,1,0
2553,q0,177,1,0
2554,q0,177,1,0
2555,q0,177,1,0
2556,q0,177,1,0
2557,q0,177,1,0
2558,q0,177,1,0
2559,q0,176,1,0
2560,q0,176,1,0
2561,q0,176,1,0
2562,q0,176,1,0
2563,q0,176,1,0
2564,q0,176,1,0
2565,q0,176,1,0
2566,q0,176,1,0
2567,q0,176,1,0
2568,q0,176,1,0
2569,q0,175,1,0
2570,q0,175,1,0
2571,q0,175,1,0
2572,q0,175,1,0
2573,q0,175,1,0
2574,q0,175,1,0
2575,q0,175,1,0
2576,q0,175,1,0
2577,q0,175,1,0
2578,q0,175,1,0
2579,q0,174,1,0
2580,q0,174,1,0
2581,q0,174,1,0
2582,q0,174,1,0
2583,q0,174,1,0
2584,q0,174,1,0
2585,q0,174,1,0
2586,q0,174,1,0
2587,q0,174,1,0
2588,q0,174,1,0
2589,q0,173,1,0
2590,q0,173,1,0
2591,q0,173,1,0
2592,q0,173,1,0
2593,q0,173,1,0
2594,q0,173,1,0
2595,q0,173,1,0
2596,q0,173,1,0
2597,q0,173,1,0
2598,q0,173,1,0
2599,q0,172,1,0
2600,q0,172,1,0
2601,q0,172,1,0
2602,q0,172,1,0
2603,q0,172,1,0
2604,q0,172,1,0
2605,q0,172,1,0
2606,q0,172,1,0
2607,q0,172,1,0
2608,q0,172,1,0
2609,q0,171,1,0
2610,q0,171,1,0
2611,q0,171,1,0
2612,q0,171,1,0
2613,q0,171,1,0
2614,q0,171,1,0
2615,q0,171,1,0
2616,q0,171,1,0
2617,q0,171,1,0
2618,q0,171,1,0
2619,q0,170,1,0
2620,q0,170,1,0
2621,q0,170,1,0
2622,q0,170,1,0
2623,q0,170,1,0
2624,q0,170,1,0
2625,q0,170,1,0
2626,q0,170,1,0
2627,q0,170,1,0
2628,q0,170,1,0
2629,q0,169,1,0
2630,q0,169,1,0
2631,q0,169,1,0
2632,q0,169,1,0
2633,q0,169,1,0
2634,q0,169,1,0
2635,q0,169,1,0
2636,q0,169,1,0
2637,q0,169,1,0
2638,q0,169,1,0
2639,q0,168,1,0
2640,q0,168,1,0
2641,q0,168,1,0
2642,q0,168,1,0
2643,q0,168,1,0
2644,q0,168,1,0
2645,q0,168,1,0
2646,q0,168,1,0
2647,q0,168,1,0
2648,q0,168,1,0
2649,q0,167,1,0
2650,q0,167,1,0
2651,q0,167,1,0
2652,q0,167,1,0
2653,q0,167,1,0
2654,q0,167,1,0
2655,q0,167,1,0
2656,q0,167,1,0
2657,q0,167,1,0
2658,q0,167,1,0
2659,q0,166,1,0
2660,q0,166,1,0
2661,q0,166,1,0
2662,q0,166,1,0
2663,q0,166,1,0
2664,q0,166,1,0
2665,q0,166,1,0
2666,q0,166,1,0
2667,q0,166,1,0
2668,q0,166,1,0
2669,q0,165,1,0
2670,q0,165,1,0
2671,q0,165,1,0
2672,q0,165,1,0
2673,q0,165,1,0
2674,q0,165,1,0
2675,q0,165,1,0
2676,q0,165,1,0
2677,q0,165,1,0
2678,q0,165,1,0
2679,q0,164,1,0
2680,q0,164,1,0
2681,q0,164,1,0
2682,q0,164,1,0
2683,q0,164,1,0
2684,q0,164,1,0
2685,q0,164,1,0
2686,q0,164,1,0
2687,q0,164,1,0
2688,q0,164,1,0
2689,q0,163,1,0
2690,q0,163,1,0
2691,q0,163,1,0
2692,q0,163,1,0
2693,q0,163,1,0
2694,q0,163,1,0
2695,q0,163,1,0
2696,q0,163,1,0
2697,q0,163,1,0
2698,q0,163,1,0
2699,q0,162,1,0
2700,q0,162,1,0
2701,q0,162,1,0
2702,q0,162,1,0
2703,q0,162,1,0
2704,q0,162,1,0
2705,q0,162,1,0
2706,q0,162,1,0
2707,q0,162,1,0
2708,q0,162,1,0
2709,q0,161,1,0
2710,q0,161,1,0
2711,q0,161,1,0
2712,q0,161,1,0
2713,q0,161,1,0
2714,q0,161,1,0
2715,q0,161,1,0
2716,q0,161,1,0
2717,q0,161,1,0
2718,q0,161,1,0
2719,q0,160,1,0
2720,q0,160,1,0
2721,q0,160,1,0
2722,q0,160,1,0
2723,q0,160,1,0
2724,q0,160,1,0
2725,q0,160,1,0
2726,q0,160,1,0
2727,q0,160,1,0
2728,q0,160,1,0
2729,q0,159,1,0
2730,q0,159,1,0
2731,q0,159,1,0
2732,q0,159,1,0
2733,q0,159,1,0
2734,q0,159,1,0
2735,q0,159,1,0
2736,q0,159,1,0
2737,q0,159,1,0
2738,q0,159,1,0
2739,q0,158,1,0
2740,q0,158,1,0
2741,q0,158,1,0
2742,q0,158,1,0
2743,q0,158,1,0
2744,q0,158,1,0
2745,q0,158,1,0
2746,q0,158,1,0
2747,q0,158,1,0
2748,q0,158,1,0
2749,q0,157,1,0
2750,q0,157,1,0
2751,q0,157,1,0
2752,q0,157,1,0
2753,q0,157,1,0
2754,q0,157,1,0
2755,q0,157,1,0
2756,q0,157,1,0
2757,q0,157,1,0
2758,q0,157,1,0
2759,q0,156,1,0
2760,q0,156,1,0
2761,q0,156,1,0
2762,q0,156,1,0
2763,q0,156,1,0
2764,q0,156,1,0
2765,q0,156,1,0
2766,q0,156,1,0
2767,q0,156,1,0
2768,q0,156,1,0
2769,q0,155,1,0
2770,q0,155,1,0
2771,q0,155,1,0
2772,q0,155,1,0
2773,q0,155,1,0
2774,q0,155,1,0
2775,q0,155,1,0
2776,q0,155,1,0
2777,q0,155,1,0
2778,q0,155,1,0
2779,q0,154,1,0
2780,q0,154,1,0
2781,q0,154,1,0
2782,q0,154,1,0
2783,q0,154,1,0
2784,q0,154,1,0
2785,q0,154,1,0
2786,q0,154,1,0
2787,q0,154,1,0
2788,q0,154,1,0
2789,q0,153,1,0
2790,q0,153,1,0
2791,q0,153,1,0
2792,q0,153,1,0
2793,q0,153,1,0
2794,q0,153,1,0
2795,q0,153,1,0
2796,q0,153,1,0
2797,q0,153,1,0
2798,q0,153,1,0
2799,q0,152,1,0
2800,q0,152,1,0
2801,q0,152,1,0
2802,q0,152,1,0
2803,q0,152,1,0
2804,q0,152,1,0
2805,q0,152,1,0
2806,q0,152,1,0
2807,q0,152,1,0
2808,q0,152,1,0
2809,q0,151,1,0
2810,q0,151,1,0
2811,q0,151,1,0
2812,q0,151,1,0
2813,q0,151,1,0
2814,q0,151,1,0
2815,q0,151,1,0
2816,q0,151,1,0
2817,q0,151,1,0
2818,q0,151,1,0
2819,q0,150,1,0
2820,q0,150,1,0
2821,q0,150,1,0
2822,q0,150,1,0
2823,q0,150,1,0
2824,q0,150,1,0
2825,q0,150,1,0
2826,q0,150,1,0
2827,q0,150,1,0
2828,q0,150,1,0
2829,q0,149,1,0
2830,q0,149,1,0
2831,q0,149,1,0
2832,q0,149,1,0
2833,q0,149,1,0
2834,q0,149,1,0
2835,q0,149,1,0
2836,q0,149,1,0
2837,q0,149,1,0
2838,q0,149,1,0
2839,q0,148,1,0
2840,q0,148,1,0
2841,q0,148,1,0
2842,q0,148,1,0
2843,q0,148,1,0
2844,q0,148,1,0
2845,q0,148,1,0
2846,q0,148,1,0
2847,q0,148,1,0
2848,q0,148,1,0
2849,q0,147,1,0
2850,q0,147,1,0
2851,q0,147,1,0
2852,q0,147,1,0
2853,q0,147,1,0
2854,q0,147,1,0
2855,q0,147,1,0
2856,q0,147,1,0
2857,q0,147,1,0
2858,q0,147,1,0
2859,q0,146,1,0
2860,q0,146,1,0
2861,q0,146,1,0
2862,q0,146,1,0
2863,q0,146,1,0
2864,q0,146,1,0
2865,q0,146,1,0
2866,q0,146,1,0
2867,q0,146,1,0
2868,q0,146,1,0
2869,q0,145,1,0
2870,q0,145,1,0
2871,q0,145,1,0
2872,q0,145,1,0
2873,q0,145,1,0
2874,q0,145,1,0
2875,q0,145,1,0
2876,q0,145,1,0
2877,q0,145,1,0
2878,q0,145,1,0
2879,q0,144,1,0
2880,q0,144,1,0
2881,q0,144,1,0
2882,q0,144,1,0
2883,q0,144,1,0
2884,q0,144,1,0
2885,q0,144,1,0
2886,q0,144,1,0
2887,q0,144,1,0
2888,q0,144,1,0
2889,q0,143,1,0
2890,q0,143,1,0
2891,q0,143,1,0
2892,q0,143,1,0
2893,q0,143,1,0
2894,q0,143,1,0
2895,q0,143,1,0
2896,q0,143,1,0
2897,q0,143,1,0
2898,q0,143,1,0
2899,q0,142,1,0
2900,q0,142,1,0
2901,q0,142,1,0
2902,q0,142,1,0
2903,q0,142,1,0
2904,q0,142,1,0
2905,q0,142,1,0
2906,q0,142,1,0
2907,q0,142,1,0
2908,q0,142,1,0
2909,q0,141,1,0
2910,q0,141,1,0
2911,q0,141,1,0
2912,q0,141,1,0
2913,q0,141,1,0
2914,q0,141,1,0
2915,q0,141,1,0
2916,q0,141,1,0
2917,q0,141,1,0
2918,q0,141,1,0
2919,q0,140,1,0
2920,q0,140,1,0
2921,q0,140,1,0
2922,q0,140,1,0
2923,q0,140,1,0
2924,q0,140,1,0
2925,q0,140,1,0
2926,q0,140,1,0
2927,q0,140,1,0
2928,q0,140,1,0
2929,q0,139,1,0
2930,q0,139,1,0
2931,q0,139,1,0
2932,q0,139,1,0
2933,q0,139,1,0
2934,q0,139,1,0
2935,q0,139,1,0
2936,q0,139,1,0
2937,q0,139,1,0
2938,q0,139,1,0
2939,q0,138,1,0
2940,q0,138,1,0
2941,q0,138,1,0
2942,q0,138,1,0
2943,q0,138,1,0
2944,q0,138,1,0
2945,q0,138,1,0
2946,q0,138,1,0
2947,q0,138,1,0
2948,q0,138,1,0
2949,q0,137,1,0
2950,q0,137,1,0
2951,q0,137,1,0
2952,q0,137,1,0
2953,q0,137,1,0
2954,q0,137,1,0
2955,q0,137,1,0
2956,q0,137,1,0
2957,q0,137,1,0
2958,q0,137,1,0
2959,q0,136,1,0
2960,q0,136,1,0
2961,q0,136,1,0
2962,q0,136,1,0
2963,q0,136,1,0
2964,q0,136,1,0
2965,q0,136,1,0
2966,q0,136,1,0
2967,q0,136,1,0
2968,q0,136,1,0
2969,q0,135,1,0
2970,q0,135,1,0
2971,q0,135,1,0
2972,q0,135,1,0
2973,q0,135,1,0
2974,q0,135,1,0
2975,q0,135,1,0
2976,q0,135,1,0
2977,q0,135,1,0
2978,q0,135,1,0
2979,q0,134,1,0
2980,q0,134,1,0
2981,q0,134,1,0
2982,q0,134,1,0
2983,q0,134,1,0
2984,q0,134,1,0
2985,q0,134,1,0
2986,q0,134,1,0
2987,q0,134,1,0
2988,q0,134,1,0
2989,q0,133,1,0
2990,q0,133,1,0
2991,q0,133,1,0
2992,q0,133,1,0
2993,q0,133,1,0
2994,q0,133,1,0
2995,q0,133,1,0
2996,q0,133,1,0
2997,q0,133,1,0
2998,q0,133,1,0
2999,q0,132,1,0
3000,q0,132,1,0
3001,q0,132,1,0
3002,q0,132,1,0
3003,q0,132,1,0
3004,q0,132,1,0
3005,q0,132,1,0
3006,q0,132,1,0
3007,q0,132,1,0
3008,q0,132,1,0
3009,q0,131,1,0
3010,q0,131,1,0
3011,q0,131,1,0
3012,q0,131,1,0
3013,q0,131,1,0
3014,q0,131,1,0
3015,q0,131,1,0
3016,q0,131,1,0
3017,q0,131,1,0
3018,q0,131,1,0
3019,q0,130,1,0
3020,q0,130,1,0
3021,q0,130,1,0
3022,q0,130,1,0
3023,q0,130,1,0
3024,q0,130,1,0
3025,q0,130,1,0
3026,q0,130,1,0
3027,q0,130,1,0
3028,q0,130,1,0
3029,q0,129,1,0
3030,q0,129,1,0
3031,q0,129,1,0
3032,q0,129,1,0
3033,q0,129,1,0
3034,q0,129,1,0
3035,q0,129,1,0
3036,q0,129,1,0
3037,q0,129,1,0
3038,q0,129,1,0
3039,q0,128,1,0
3040,q0,128,1,0
3041,q0,128,1,0
3042,q0,128,1,0
3043,q0,128,1,0
3044,q0,128,1,0
3045,q0,128,1,0
3046,q0,128,1,0
3047,q0,128,1,0
3048,q0,128,1,0
3049,q0,127,1,0
3050,q0,127,1,0
3051,q0,127,1,0
3052,q0,127,1,0
3053,q0,127,1,0
3054,q0,127,1,0
3055,q0,127,1,0
3056,q0,127,1,0
3057,q0,127,1,0
3058,q0,127,1,0
3059,q0,126,1,0
3060,q0,126,1,0
3061,q0,126,1,0
3062,q0,126,1,0
3063,q0,126,1,0
3064,q0,126,1,0
3065,q0,126,1,0
3066,q0,126,1,0
3067,q0,126,1,0
3068,q0,126,1,0
3069,q0,125,1,0
3070,q0,125,1,0
3071,q0,125,1,0
3072,q0,125,1,0
3073,q0,125,1,0
3074,q0,125,1,0
3075,q0,125,1,0
3076,q0,125,1,0
3077,q0,125,1,0
3078,q0,125,1,0
3079,q0,124,1,0
3080,q0,124,1,0
3081,q0,124,1,0
3082,q0,124,1,0
3083,q0,124,1,0
3084,q0,124,1,0
3085,q0,124,1,0
3086,q0,124,1,0
3087,q0,124,1,0
3088,q0,124,1,0
3089,q0,123,1,0
3090,q0,123,1,0
3091,q0,123,1,0
3092,q0,123,1,0
3093,q0,123,1,0
3094,q0,123,1,0
3095,q0,123,1,0
3096,q0,123,1,0
3097,q0,123,1,0
3098,q0,123,1,0
3099,q0,122,1,0
3100,q0,122,1,0
3101,q0,122,1,0
3102,q0,122,1,0
3103,q0,122,1,0
3104,q0,122,1,0
3105,q0,122,1,0
3106,q0,122,1,0
3107,q0,122,1,0
3108,q0,122,1,0
3109,q0,121,1,0
3110,q0,121,1,0
3111,q0,121,1,0
3112,q0,121,1,0
3113,q0,121,1,0
3114,q0,121,1,0
3115,q0,121,1,0
3116,q0,121,1,0
3117,q0,121,1,0
3118,q0,121,1,0
3119,q0,120,1,0
3120,q0,120,1,0
3121,q0,120,1,0
3122,q0,120,1,0
3123,q0,120,1,0
3124,q0,120,1,0
3125,q0,120,1,0
3126,q0,120,1,0
3127,q0,120,1,0
3128,q0,120,1,0
3129,q0,119,1,0
3130,q0,119,1,0
3131,q0,119,1,0
3132,q0,119,1,0
3133,q0,119,1,0
3134,q0,119,1,0
3135,q0,119,1,0
3136,q0,119,1,0
3137,q0,119,1,0
3138,q0,119,1,0
3139,q0,118,1,0
3140,q0,118,1,0
3141,q0,118,1,0
3142,q0,118,1,0
3143,q0,118,1,0
3144,q0,118,1,0
3145,q0,118,1,0
3146,q0,118,1,0
3147,q0,118,1,0
3148,q0,118,1,0
3149,q0,117,1,0
3150,q0,117,1,0
3151,q0,117,1,0
3152,q0,117,1,0
3153,q0,117,1,0
3154,q0,117,1,0
3155,q0,117,1,0
3156,q0,117,1,0
3157,q0,117,1,0
3158,q0,117,1,0
3159,q0,116,1,0
3160,q0,116,1,0
3161,q0,116,1,0
3162,q0,116,1,0
3163,q0,116,1,0
3164,q0,116,1,0
3165,q0,116,1,0
3166,q0,116,1,0
3167,q0,116,1,0
3168,q0,116,1,0
3169,q0,115,1,0
3170,q0,115,1,0
3171,q0,115,1,0
3172,q0,115,1,0
3173,q0,115,1,0
3174,q0,115,1,0
3175,q0,115,1,0
3176,q0,115,1,0
3177,q0,115,1,0
3178,q0,115,1,0
3179,q0,114,1,0
3180,q0,114,1,0
3181,q0,114,1,0
3182,q0,114,1,0
3183,q0,114,1,0
3184,q0,114,1,0
3185,q0,114,1,0
3186,q0,114,1,0
3187,q0,114,1,0
3188,q0,114,1,0
3189,q0,113,1,0
3190,q0,113,1,0
3191,q0,113,1,0
3192,q0,113,1,0
3193,q0,113,1,0
3194,q0,113,1,0
3195,q0,113,1,0
3196,q0,113,1,0
3197,q0,113,1,0
3198,q0,113,1,0
3199,q0,112,1,0
3200,q0,112,1,0
3201,q0,112,1,0
3202,q0,112,1,0
3203,q0,112,1,0
3204,q0,112,1,0
3205,q0,112,1,0
3206,q0,112,1,0
3207,q0,112,1,0
3208,q0,112,1,0
3209,q0,111,1,0
3210,q0,111,1,0
3211,q0,111,1,0
3212,q0,111,1,0
3213,q0,111,1,0
3214,q0,111,1,0
3215,q0,111,1,0
3216,q0,111,1,0
3217,q0,111,1,0
3218,q0,111,1,0
3219,q0,110,1,0
3220,q0,110,1,0
3221,q0,110,1,0
3222,q0,110,1,0
3223,q0,110,1,0
3224,q0,110,1,0
3225,q0,110,1,0
3226,q0,110,1,0
3227,q0,110,1,0
3228,q0,110,1,0
3229,q0,109,1,0
3230,q0,109,1,0
3231,q0,109,1,0
3232,q0,109,1,0
3233,q0,109,1,0
3234,q0,109,1,0
3235,q0,109,1,0
3236,q0,109,1,0
3237,q0,109,1,0
3238,q0,109,1,0
3239,q0,108,1,0
3240,q0,108,1,0
3241,q0,108,1,0
3242,q0,108,1,0
3243,q0,108,1,0
3244,q0,108,1,0
3245,q0,108,1,0
3246,q0,108,1,0
3247,q0,108,1,0
3248,q0,108,1,0
3249,q0,107,1,0
3250,q0,107,1,0
3251,q0,107,1,0
3252,q0,107,1,0
3253,q0,107,1,0
3254,q0,107,1,0
3255,q0,107,1,0
3256,q0,107,1,0
3257,q0,107,1,0
3258,q0,107,1,0
3259,q0,106,1,0
3260,q0,106,1,0
3261,q0,106,1,0
3262,q0,106,1,0
3263,q0,106,1,0
3264,q0,106,1,0
3265,q0,106,1,0
3266,q0,106,1,0
3267,q0,106,1,0
3268,q0,106,1,0
3269,q0,105,1,0
3270,q0,105,1,0
3271,q0,105,1,0
3272,q0,105,1,0
3273,q0,105,1,0
3274,q0,105,1,0
3275,q0,105,1,0
3276,q0,105,1,0
3277,q0,105,1,0
3278,q0,105,1,0
3279,q0,104,1,0
3280,q0,104,1,0
3281,q0,104,1,0
3282,q0,104,1,0
3283,q0,104,1,0
3284,q0,104,1,0
3285,q0,104,1,0
3286,q0,104,1,0
3287,q0,104,1,0
3288,q0,104,1,0
3289,q0,103,1,0
3290,q0,103,1,0
3291,q0,103,1,0
3292,q0,103,1,0
3293,q0,103,1,0
3294,q0,103,1,0
3295,q0,103,1,0
3296,q0,103,1,0
3297,q0,103,1,0
3298,q0,103,1,0
3299,q0,102,1,0
3300,q0,102,1,0
3301,q0,102,1,0
3302,q0,102,1,0
3303,q0,102,1,0
3304,q0,102,1,0
3305,q0,102,1,0
3306,q0,102,1,0
3307,q0,102,1,0
3308,q0,102,1,0
3309,q0,101,1,0
3310,q0,101,1,0
3311,q0,101,1,0
3312,q0,101,1,0
3313,q0,101,1,0
3314,q0,101,1,0
3315,q0,101,1,0
3316,q0,101,1,0
3317,q0,101,1,0
3318,q0,101,1,0
3319,q0,100,1,0
3320,q0,100,1,0
3321,q0,100,1,0
3322,q0,100,1,0
3323,q0,100,1,0
3324,q0,100,1,0
3325,q0,100,1,0
3326,q0,100,1,0
3327,q0,100,1,0
3328,q0,100,1,0
3329,q0,99,1,0
3330,q0,99,1,0
3331,q0,99,1,0
3332,q0,99,1,0
3333,q0,99,1,0
3334,q0,99,1,0
3335,q0,99,1,0
3336,q0,99,1,0
3337,q0,99,1,0
3338,q0,99,1,0
3339,q0,98,1,0
3340,q0,98,1,0
3341,q0,98,1,0
3342,q0,98,1,0
3343,q0,98,1,0
3344,q0,98,1,0
3345,q0,98,1,0
3346,q0,98,1,0
3347,q0,98,1,0
3348,q0,98,1,0
3349,q0,97,1,0
3350,q0,97,1,0
3351,q0,97,1,0
3352,q0,97,1,0
3353,q0,97,1,0
3354,q0,97,1,0
3355,q0,97,1,0
3356,q0,97,1,0
3357,q0,97,1,0
3358,q0,97,1,0
3359,q0,96,1,0
3360,q0,96,1,0
3361,q0,96,1,0
3362,q0,96,1,0
3363,q0,96,1,0
3364,q0,96,1,0
3365,q0,96,1,0
3366,q0,96,1,0
3367,q0,96,1,0
3368,q0,96,1,0
3369,q0,95,1,0
3370,q0,95,1,0
3371,q0,95,1,0
3372,q0,95,1,0
3373,q0,95,1,0
3374,q0,95,1,0
3375,q0,95,1,0
3376,q0,95,1,0
3377,q0,95,1,0
3378,q0,95,1,0
3379,q0,94,1,0
3380,q0,94,1,0
3381,q0,94,1,0
3382,q0,94,1,0
3383,q0,94,1,0
3384,q0,94,1,0
3385,q0,94,1,0
3386,q0,94,1,0
3387,q0,94,1,0
3388,q0,94,1,0
3389,q0,93,1,0
3390,q0,93,1,0
3391,q0,93,1,0
3392,q0,93,1,0
3393,q0,93,1,0
3394,q0,93,1,0
3395,q0,93,1,0
3396,q0,93,1,0
3397,q0,93,1,0
3398,q0,93,1,0
3399,q0,92,1,0
3400,q0,92,1,0
3401,q0,92,1,0
3402,q0,92,1,0
3403,q0,92,1,0
3404,q0,92,1,0
3405,q0,92,1,0
3406,q0,92,1,0
3407,q0,92,1,0
3408,q0,92,1,0
3409,q0,91,1,0
3410,q0,91,1,0
3411,q0,91,1,0
3412,q0,91,1,0
3413,q0,91,1,0
3414,q0,91,1,0
3415,q0,91,1,0
3416,q0,91,1,0
3417,q0,91,1,0
3418,q0,91,1,0
3419,q0,90,1,0
3420,q0,90,1,0
3421,q0,90,1,0
3422,q0,90,1,0
3423,q0,90,1,0
3424,q0,90,1,0
3425,q0,90,1,0
3426,q0,90,1,0
3427,q0,90,1,0
3428,q0,90,1,0
3429,q0,89,1,0
3430,q0,89,1,0
3431,q0,89,1,0
3432,q0,89,1,0
3433,q0,89,1,0
3434,q0,89,1,0
3435,q0,89,1,0
3436,q0,89,1,0
3437,q0,89,1,0
3438,q0,89,1,0
3439,q0,88,1,0
3440,q0,88,1,0
3441,q0,88,1,0
3442,q0,88,1,0
3443,q0,88,1,0
3444,q0,88,1,0
3445,q0,88,1,0
3446,q0,88,1,0
3447,q0,88,1,0
3448,q0,88,1,0
3449,q0,87,1,0
3450,q0,87,1,0
3451,q0,87,1,0
3452,q0,87,1,0
3453,q0,87,1,0
3454,q0,87,1,0
3455,q0,87,1,0
3456,q0,87,1,0
3457,q0,87,1,0
3458,q0,87,1,0
3459,q0,86,1,0
3460,q0,86,1,0
3461,q0,86,1,0
3462,q0,86,1,0
3463,q0,86,1,0
3464,q0,86,1,0
3465,q0,86,1,0
3466,q0,86,1,0
3467,q0,86,1,0
3468,q0,86,1,0
3469,q0,85,1,0
3470,q0,85,1,0
3471,q0,85,1,0
3472,q0,85,1,0
3473,q0,85,1,0
3474,q0,85,1,0
3475,q0,85,1,0
3476,q0,85,1,0
3477,q0,85,1,0
3478,q0,85,1,0
3479,q0,84,1,0
3480,q0,84,1,0
3481,q0,84,1,0
3482,q0,84,1,0
3483,q0,84,1,0
3484,q0,84,1,0
3485,q0,84,1,0
3486,q0,84,1,0
3487,q0,84,1,0
3488,q0,84,1,0
3489,q0,83,1,0
3490,q0,83,1,0
3491,q0,83,1,0
3492,q0,83,1,0
3493,q0,83,1,0
3494,q0,83,1,0
3495,q0,83,1,0
3496,q0,83,1,0
3497,q0,83,1,0
3498,q0,83,1,0
3499,q0,82,1,0
3500,q0,82,1,0
3501,q0,82,1,0
3502,q0,82,1,0
3503,q0,82,1,0
3504,q0,82,1,0
3505,q0,82,1,0
3506,q0,82,1,0
3507,q0,82,1,0
3508,q0,82,1,0
3509,q0,81,1,0
3510,q0,81,1,0
3511,q0,81,1,0
3512,q0,81,1,0
3513,q0,81,1,0
3514,q0,81,1,0
3515,q0,81,1,0
3516,q0,81,1,0
3517,q0,81,1,0
3518,q0,81,1,0
3519,q0,80,1,0
3520,q0,80,1,0
3521,q0,80,1,0
3522,q0,80,1,0
3523,q0,80,1,0
3524,q0,80,1,0
3525,q0,80,1,0
3526,q0,80,1,0
3527,q0,80,1,0
3528,q0,80,1,0
3529,q0,79,1,0
3530,q0,79,1,0
3531,q0,79,1,0
3532,q0,79,1,0
3533,q0,79,1,0
3534,q0,79,1,0
3535,q0,79,1,0
3536,q0,79,1,0
3537,q0,79,1,0
3538,q0,79,1,0
3539,q0,78,1,0
3540,q0,78,1,0
3541,q0,78,1,0
3542,q0,78,1,0
3543,q0,78,1,0
3544,q0,78,1,0
3545,q0,78,1,0
3546,q0,78,1,0
3547,q0,78,1,0
3548,q0,78,1,0
3549,q0,77,1,0
3550,q0,77,1,0
3551,q0,77,1,0
3552,q0,77,1,0
3553,q0,77,1,0
3554,q0,77,1,0
3555,q0,77,1,0
3556,q0,77,1,0
3557,q0,77,1,0
3558,q0,77,1,0
3559,q0,76,1,0
3560,q0,76,1,0
3561,q0,76,1,0
3562,q0,76,1,0
3563,q0,76,1,0
3564,q0,76,1,0
3565,q0,76,1,0
3566,q0,76,1,0
3567,q0,76,1,0
3568,q0,76,1,0
